,latitude,longitude,pred_dia1,pred_dia2,pred_dia3
13338,-8.118138949611705,-34.915961449770215,1.2941845843058348,1.4369334347714813,1.583192425428296
13339,-8.118146046971859,-34.91445319856736,1.6097496068368033,1.7814668340675675,1.957406522907322
13340,-8.118153138750941,-34.91294494600233,2.0138605873864845,2.2226076691023233,2.4364877625301995
13341,-8.118160224948921,-34.911436692076194,2.522101740303936,2.7773589858318464,3.0388929103921405
13342,-8.118167305565777,-34.909928436790004,3.139647030933282,3.451365802256355,3.7707496201559416
13343,-8.11817438060148,-34.90842018014487,3.8391818519157543,4.214826710759207,4.599708534470194
13344,-8.118181450056017,-34.906911922141816,4.531427489582542,4.970334807313709,5.420034689826592
13345,-8.118188513929352,-34.90540366278195,5.059538784563596,5.546765299032785,6.045972529038824
13346,-8.118195572221467,-34.903895402066325,5.2650121892339925,5.771184020347539,6.289802425161913
13347,-8.118202624932334,-34.90238713999603,5.099967150521655,5.591351235197866,6.094818268488348
13348,-8.118209672061932,-34.90087887657211,4.65997215431956,5.11153625875172,5.574204153558975
13349,-8.118216713610238,-34.899370611795675,4.098777045273273,4.4994867628340405,4.910049780649162
13350,-8.118223749577224,-34.89786234566775,3.5367475914192217,3.8865269605006074,4.244907271848422
13351,-8.118230779962866,-34.89635407818944,3.035217634276348,3.339574702254516,3.651415795310935
13352,-8.118237804767139,-34.894845809361804,2.6126745976945758,2.8788005600790543,3.151470459128746
13353,-8.118244823990024,-34.89333753918591,2.266146000986471,2.5009614301126364,2.7415508817447183
13354,-8.118744800237026,-34.96422882525786,0.18663012924222544,0.22101440423911534,0.2562441755409992
13355,-8.11875207693755,-34.96272061509597,0.1770168703711663,0.21076437321780617,0.24534171438333408
13356,-8.118759348057202,-34.96121240353759,0.16536183322357356,0.1982866741103062,0.2320211243697763
13357,-8.118766613595968,-34.959704190583814,0.15186188702613634,0.18379609968262223,0.21651556253869408
13358,-8.118773873553813,-34.95819597623569,0.13752550372807226,0.1683929360647749,0.20001938687686138
13359,-8.118781127930717,-34.9566877604943,0.1246677637189677,0.15460303521004315,0.18527440369420578
13360,-8.118788376726656,-34.95517954336072,0.11690914873329428,0.14637649790204987,0.17656843803113276
13361,-8.118795619941599,-34.95367132483602,0.11782684601401039,0.1476161887781271,0.17813804020318003
13362,-8.11880285757553,-34.95216310492125,0.12851779151502285,0.15951891198989987,0.19128233828086616
13363,-8.118810089628418,-34.95065488361751,0.14644790553564135,0.17931987794673443,0.21300015971476238
13364,-8.118817316100237,-34.94914666092587,0.1671440784665723,0.20213873230073975,0.2379938914244324
13365,-8.118824536990967,-34.94763843684738,0.18675157157527522,0.22376978984036455,0.26169827207825547
13366,-8.11883175230058,-34.94613021138313,0.20309293749943835,0.2418373621451244,0.2815344975250045
13367,-8.118838962029054,-34.94462198453418,0.21526626667925353,0.25535742721987553,0.29643441422050154
13368,-8.118846166176358,-34.94311375630161,0.22281992836126596,0.2638372365508359,0.3058631448204765
13369,-8.118853364742474,-34.941605526686466,0.22506516995430115,0.2665253315337699,0.3090049827905128
13370,-8.118860557727375,-34.94009729568987,0.22065476023099562,0.2619518251431092,0.30426436924719225
13371,-8.118867745131034,-34.93858906331285,0.20760837052228442,0.2479560939032619,0.28929595252735885
13372,-8.118874926953431,-34.937080829556486,0.18445130031724233,0.22292917633564047,0.2623532087583973
13373,-8.118882103194535,-34.93557259442187,0.15370431102935944,0.18962133120822733,0.22642153731584802
13374,-8.118889273854327,-34.93406435791005,0.1272994449928584,0.16105092823888034,0.19563234768030435
13375,-8.118896438932778,-34.93255612002211,0.12588526153612234,0.15974643086661588,0.19444023353180295
13376,-8.11890359842987,-34.93104788075912,0.1629067120999994,0.20037685750362888,0.23876837959730723
13377,-8.11891075234557,-34.929539640122144,0.2312521131418892,0.2751830565240758,0.32019424517267714
13378,-8.11891790067986,-34.928031398112246,0.313746733013204,0.3654266594116229,0.4183773756352216
13379,-8.11892504343271,-34.92652315473052,0.39856061746851834,0.45820067892950567,0.5193072669233176
13380,-8.118932180604096,-34.92501490997803,0.48267087751280746,0.5502070135915313,0.6194038376886373
13381,-8.118939312194003,-34.923506663855854,0.5694251269217592,0.6450980535403352,0.7226317487762461
13382,-8.118946438202393,-34.921998416365035,0.6664483142866069,0.7511929445733494,0.8380214132362673
13383,-8.118953558629247,-34.920490167506664,0.7844485032110247,0.8801746431409465,0.978254652611795
13384,-8.118960673474545,-34.91898191728182,0.9361654760461882,1.0459427979476024,1.1584195026351347
13385,-8.118967782738256,-34.91747366569156,1.1356178281982117,1.2637922975639655,1.3951185286072025
13386,-8.118974886420355,-34.91596541273696,1.3983790228190052,1.5507144579291352,1.7067957637175586
13387,-8.118981984520827,-34.914457158419104,1.7429120199565937,1.9268531599697534,2.115317342979501
13388,-8.118989077039638,-34.91294890273904,2.191548794307371,2.4165735454600257,2.647131570053777
13389,-8.118996163976764,-34.91144064569786,2.767999018885057,3.0457438841008306,3.3303183904037623
13390,-8.119003245332188,-34.90993238729662,3.4857598882232357,3.8290901937582196,4.18086286152851
13391,-8.119010321105879,-34.90842412753641,4.319849225338702,4.739355848347508,5.169177980399514
13392,-8.119017391297817,-34.90691586641828,5.163493093014752,5.660045904924079,6.1688087624935655
13393,-8.119024455907972,-34.90540760394332,5.810995982199495,6.366737744864109,6.936144987080233
13394,-8.119031514936324,-34.90389934011259,6.04528311076729,6.622593474786367,7.2140996820988335
13395,-8.119038568382852,-34.90239107492716,5.804614538087414,6.360252172646833,6.929552726287078
13396,-8.119045616247522,-34.90088280838811,5.229173514328419,5.732659774090738,6.248526570371061
13397,-8.119052658530316,-34.89937454049651,4.528014299785436,4.967903439338935,5.418609286301065
13398,-8.119059695231213,-34.89786627125343,3.850858967257049,4.229336368459135,4.617120385673013
13399,-8.11906672635018,-34.896358000659944,3.2643106036770044,3.5896253845966286,3.922939532821576
13400,-8.119073751887202,-34.894849728717105,2.7817478185181232,3.0633671242323897,3.3519113420588877
13401,-8.119080771842249,-34.89334145542602,2.3933070643692615,2.6398000342864933,2.892354173016815
13402,-8.119580713012066,-34.96423288833001,0.18502997091799234,0.21936896811747975,0.2545523482580636
13403,-8.11958799047153,-34.96272467505322,0.17385799820250014,0.2074183140515995,0.24180386536218235
13404,-8.119595262349549,-34.96121646037994,0.16004052242558453,0.19258130227722425,0.2259222475861451
13405,-8.119602528646091,-34.959708244311216,0.14362527214270537,0.17491000669433454,0.2069640210248309
13406,-8.11960978936113,-34.95820002684816,0.12561997090386967,0.15550389689731903,0.18612265731750677
13407,-8.11961704449465,-34.95669180799182,0.10876491860268667,0.13735275754768095,0.1666435606295642
13408,-8.119624294046618,-34.95518358774327,0.09778772081360021,0.12561460900128907,0.15412574983482497
13409,-8.119631538017014,-34.953675366103575,0.0977234947103609,0.1257829799520067,0.1545324373129997
13410,-8.119638776405814,-34.95216714307382,0.1102963589206869,0.13973895773614808,0.16990553891011873
13411,-8.119646009212985,-34.95065891865507,0.13202204841201004,0.16368105983118886,0.19611855435571401
13412,-8.119653236438511,-34.94915069284841,0.1567743443510854,0.19092531885645325,0.22591605289605
13413,-8.119660458082363,-34.94764246565488,0.1795906035769872,0.21605727837272548,0.2534206548961575
13414,-8.119667674144518,-34.946134237075576,0.19799838873196363,0.23637940322814988,0.2757041923405352
13415,-8.119674884624947,-34.94462600711156,0.21123922538943463,0.25106416530706177,0.2918683854203583
13416,-8.119682089523629,-34.943117775763895,0.2190696826257703,0.25984597103562557,0.3016249329404146
13417,-8.119689288840537,-34.94160954303369,0.22084681309992105,0.26202333730117555,0.3042123766439526
