,date,state,place_type,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
1297,2020-05-14,PI,state,1905,60,False,3273227.0,58.19945
1298,2020-05-13,PI,state,1784,60,False,3273227.0,54.502790000000005
1299,2020-05-12,PI,state,1612,57,False,3273227.0,49.24804
1300,2020-05-11,PI,state,1443,49,False,3273227.0,44.08494
1301,2020-05-10,PI,state,1332,45,False,3273227.0,40.69379
1302,2020-05-09,PI,state,1278,42,False,3273227.0,39.04404
1303,2020-05-08,PI,state,1233,38,False,3273227.0,37.66925
1304,2020-05-07,PI,state,1131,37,False,3273227.0,34.553059999999995
1305,2020-05-06,PI,state,1051,35,False,3273227.0,32.108990000000006
1306,2020-05-05,PI,state,949,30,False,3273227.0,28.9928
1307,2020-05-04,PI,state,875,29,False,3273227.0,26.732029999999998
1308,2020-05-03,PI,state,784,28,False,3273227.0,23.9519
1309,2020-05-02,PI,state,742,28,False,3273227.0,22.66876
1310,2020-05-01,PI,state,665,26,False,3273227.0,20.31634
1311,2020-04-30,PI,state,600,24,False,3273227.0,18.33053
1312,2020-04-29,PI,state,513,24,False,3273227.0,15.67261
1313,2020-04-28,PI,state,454,24,False,3273227.0,13.8701
1314,2020-04-27,PI,state,408,21,False,3273227.0,12.46476
1315,2020-04-26,PI,state,364,20,False,3273227.0,11.120519999999999
1316,2020-04-25,PI,state,331,18,False,3273227.0,10.11234
1317,2020-04-24,PI,state,297,17,False,3273227.0,9.07361
1318,2020-04-23,PI,state,256,16,False,3273227.0,7.82103
1319,2020-04-22,PI,state,217,15,False,3273227.0,6.6295399999999995
1320,2020-04-21,PI,state,206,15,False,3273227.0,6.293480000000001
1321,2020-04-20,PI,state,186,14,False,3273227.0,5.6824699999999995
1322,2020-04-19,PI,state,158,12,False,3273227.0,4.82704
1323,2020-04-18,PI,state,144,10,False,3273227.0,4.39933
1324,2020-04-17,PI,state,123,9,False,3273227.0,3.7577599999999998
1325,2020-04-16,PI,state,102,8,False,3273227.0,3.11619
1326,2020-04-15,PI,state,91,8,False,3273227.0,2.7801299999999998
1327,2020-04-14,PI,state,75,8,False,3273227.0,2.2913200000000002
1328,2020-04-13,PI,state,58,8,False,3273227.0,1.77195
1329,2020-04-12,PI,state,51,7,False,3273227.0,1.5581
1330,2020-04-11,PI,state,44,7,False,3273227.0,1.3442399999999999
1331,2020-04-10,PI,state,41,7,False,3273227.0,1.2525899999999999
1332,2020-04-09,PI,state,40,7,False,3273227.0,1.22204
1333,2020-04-08,PI,state,38,6,False,3273227.0,1.16093
1334,2020-04-07,PI,state,31,5,False,3273227.0,0.9470799999999999
1335,2020-04-06,PI,state,26,4,False,3273227.0,0.79432
1336,2020-04-05,PI,state,24,4,False,3273227.0,0.73322
1337,2020-04-04,PI,state,24,4,False,3273227.0,0.73322
1338,2020-04-03,PI,state,22,4,False,3273227.0,0.6721199999999999
1339,2020-04-02,PI,state,19,4,False,3273227.0,0.5804699999999999
1340,2020-04-01,PI,state,19,4,False,3273227.0,0.5804699999999999
1341,2020-03-31,PI,state,18,4,False,3273227.0,0.54992
1342,2020-03-30,PI,state,18,4,False,3273227.0,0.54992
1343,2020-03-28,PI,state,11,1,False,3273227.0,0.33605999999999997
1344,2020-03-27,PI,state,10,1,False,3273227.0,0.30551
1345,2020-03-26,PI,state,9,0,False,3273227.0,0.27496
1346,2020-03-25,PI,state,8,0,False,3273227.0,0.24441
1347,2020-03-24,PI,state,8,0,False,3273227.0,0.24441
1348,2020-03-23,PI,state,6,0,False,3273227.0,0.18331
1349,2020-03-22,PI,state,6,0,False,3273227.0,0.18331
1350,2020-03-21,PI,state,4,0,False,3273227.0,0.1222
1351,2020-03-20,PI,state,4,0,False,3273227.0,0.1222
1352,2020-03-19,PI,state,3,0,False,3273227.0,0.09165
1353,2020-07-18,PE,state,78509,5928,True,9557071.0,821.4755299999999
1354,2020-07-17,PE,state,77423,5869,False,9557071.0,810.11222
1355,2020-07-16,PE,state,76091,5836,False,9557071.0,796.1749
1356,2020-07-15,PE,state,74960,5772,False,9557071.0,784.34073
1357,2020-07-14,PE,state,73576,5715,False,9557071.0,769.8593
1358,2020-07-13,PE,state,72901,5652,False,9557071.0,762.79647
1359,2020-07-12,PE,state,72470,5595,False,9557071.0,758.2867200000001
1360,2020-07-11,PE,state,71370,5556,False,9557071.0,746.77692
1361,2020-07-10,PE,state,70100,5482,False,9557071.0,733.48833
1362,2020-07-09,PE,state,68767,5409,False,9557071.0,719.5405400000001
1363,2020-07-08,PE,state,67604,5323,False,9557071.0,707.37154
1364,2020-07-07,PE,state,66151,5234,False,9557071.0,692.16813
1365,2020-07-06,PE,state,65642,5163,False,9557071.0,686.84223
1366,2020-07-05,PE,state,65129,5143,False,9557071.0,681.47448
1367,2020-07-04,PE,state,63457,5116,False,9557071.0,663.9795799999999
1368,2020-07-03,PE,state,62362,5068,False,9557071.0,652.5221
1369,2020-07-02,PE,state,61119,4968,False,9557071.0,639.51602
1370,2020-07-01,PE,state,59705,4894,False,9557071.0,624.72069
1371,2020-06-30,PE,state,58858,4829,False,9557071.0,615.85814
1372,2020-06-29,PE,state,58476,4782,False,9557071.0,611.8611
1373,2020-06-28,PE,state,58107,4751,False,9557071.0,608.00009
1374,2020-06-27,PE,state,57089,4708,False,9557071.0,597.34829
1375,2020-06-26,PE,state,55804,4610,False,9557071.0,583.90275
1376,2020-06-25,PE,state,55136,4488,False,9557071.0,576.91316
1377,2020-06-24,PE,state,54022,4425,False,9557071.0,565.25687
1378,2020-06-23,PE,state,52831,4339,False,9557071.0,552.79489
1379,2020-06-22,PE,state,52494,4252,False,9557071.0,549.2687
1380,2020-06-21,PE,state,52113,4234,False,9557071.0,545.2821299999999
1381,2020-06-20,PE,state,51118,4148,False,9557071.0,534.87099
1382,2020-06-19,PE,state,49720,4102,False,9557071.0,520.24307
1383,2020-06-18,PE,state,48626,4057,False,9557071.0,508.79605
1384,2020-06-17,PE,state,47446,4009,False,9557071.0,496.44917000000004
1385,2020-06-16,PE,state,46427,3959,False,9557071.0,485.78691
1386,2020-06-15,PE,state,45507,3886,False,9557071.0,476.16053
1387,2020-06-14,PE,state,45261,3855,False,9557071.0,473.58652
1388,2020-06-13,PE,state,44671,3784,False,9557071.0,467.41308
1389,2020-06-12,PE,state,43872,3694,False,9557071.0,459.05278
1390,2020-06-11,PE,state,42994,3633,False,9557071.0,449.86585999999994
1391,2020-06-10,PE,state,41935,3531,False,9557071.0,438.78506
1392,2020-06-09,PE,state,41010,3453,False,9557071.0,429.10637
1393,2020-06-08,PE,state,40705,3350,False,9557071.0,425.91500999999994
1394,2020-06-07,PE,state,40242,3305,False,9557071.0,421.07043
1395,2020-06-06,PE,state,39361,3270,False,9557071.0,411.85212
1396,2020-06-05,PE,state,38511,3205,False,9557071.0,402.95819
1397,2020-06-04,PE,state,37507,3134,False,9557071.0,392.45288
1398,2020-06-03,PE,state,36463,3012,False,9557071.0,381.52903
1399,2020-06-02,PE,state,35508,2933,False,9557071.0,371.53643
1400,2020-06-01,PE,state,34900,2875,False,9557071.0,365.17464
1401,2020-05-31,PE,state,34450,2807,False,9557071.0,360.46609
1402,2020-05-30,PE,state,33427,2740,False,9557071.0,349.76197
1403,2020-05-29,PE,state,32255,2669,False,9557071.0,337.4988
1404,2020-05-28,PE,state,30713,2566,False,9557071.0,321.36415
1405,2020-05-27,PE,state,29919,2468,False,9557071.0,313.05617
1406,2020-05-26,PE,state,28854,2328,False,9557071.0,301.91258
1407,2020-05-25,PE,state,28366,2248,False,9557071.0,296.80642
1408,2020-05-24,PE,state,27759,2200,False,9557071.0,290.4551
1409,2020-05-23,PE,state,26786,2144,False,9557071.0,280.27416
1410,2020-05-22,PE,state,25760,2057,False,9557071.0,269.53865
1411,2020-05-21,PE,state,23911,1925,False,9557071.0,250.19172000000003
1412,2020-05-20,PE,state,22560,1834,False,9557071.0,236.05559
1413,2020-05-19,PE,state,21242,1741,False,9557071.0,222.26475
1414,2020-05-18,PE,state,20094,1640,False,9557071.0,210.2527
1415,2020-05-17,PE,state,19452,1516,False,9557071.0,203.53516000000002
1416,2020-05-16,PE,state,18488,1461,False,9557071.0,193.44839
1417,2020-05-15,PE,state,16209,1381,False,9557071.0,169.60217
1418,2020-05-14,PE,state,15588,1298,False,9557071.0,163.10437
1419,2020-05-13,PE,state,14901,1224,False,9557071.0,155.91597
1420,2020-05-12,PE,state,14309,1157,False,9557071.0,149.7216
1421,2020-05-11,PE,state,13768,1087,False,9557071.0,144.06087
1422,2020-05-10,PE,state,13275,1047,False,9557071.0,138.90239
1423,2020-05-09,PE,state,12470,972,False,9557071.0,130.47931
1424,2020-05-08,PE,state,11587,927,False,9557071.0,121.24006999999999
1425,2020-05-07,PE,state,10824,845,False,9557071.0,113.25646
1426,2020-05-06,PE,state,9881,803,False,9557071.0,103.38942
1427,2020-05-05,PE,state,9325,749,False,9557071.0,97.57174
1428,2020-05-04,PE,state,8863,691,False,9557071.0,92.73761999999999
1429,2020-05-03,PE,state,8643,652,False,9557071.0,90.43566
1430,2020-05-02,PE,state,8145,628,False,9557071.0,85.22485999999999
1431,2020-05-01,PE,state,7334,603,False,9557071.0,76.73899
1432,2020-04-30,PE,state,6876,565,False,9557071.0,71.94673
1433,2020-04-29,PE,state,6194,538,False,9557071.0,64.81065
1434,2020-04-28,PE,state,5724,508,False,9557071.0,59.892830000000004
1435,2020-04-27,PE,state,5358,450,False,9557071.0,56.0632
1436,2020-04-26,PE,state,4898,415,False,9557071.0,51.250009999999996
1437,2020-04-25,PE,state,4507,381,False,9557071.0,47.1588
1438,2020-04-24,PE,state,3999,352,False,9557071.0,41.84336
1439,2020-04-23,PE,state,3604,312,False,9557071.0,37.7103
1440,2020-04-22,PE,state,3298,282,False,9557071.0,34.50848
1441,2020-04-21,PE,state,2908,260,False,9557071.0,30.42773
1442,2020-04-20,PE,state,2690,234,False,9557071.0,28.1467
1443,2020-04-19,PE,state,2459,216,False,9557071.0,25.72964
1444,2020-04-18,PE,state,2193,205,False,9557071.0,22.946360000000002
1445,2020-04-17,PE,state,2006,186,False,9557071.0,20.98969
1446,2020-04-16,PE,state,1683,160,False,9557071.0,17.61
1447,2020-04-15,PE,state,1484,143,False,9557071.0,15.52777
1448,2020-04-14,PE,state,1284,115,False,9557071.0,13.43508
1449,2020-04-13,PE,state,1154,102,False,9557071.0,12.07483
1450,2020-04-12,PE,state,960,85,False,9557071.0,10.04492
1451,2020-04-11,PE,state,816,72,False,9557071.0,8.53818
1452,2020-04-10,PE,state,684,65,False,9557071.0,7.157
1453,2020-04-09,PE,state,555,56,False,9557071.0,5.80722
1454,2020-04-08,PE,state,401,46,False,9557071.0,4.19585
1455,2020-04-07,PE,state,352,34,False,9557071.0,3.6831400000000003
1456,2020-04-06,PE,state,223,30,False,9557071.0,2.33335
1457,2020-04-05,PE,state,201,21,False,9557071.0,2.10315
1458,2020-04-04,PE,state,176,14,False,9557071.0,1.8415700000000002
1459,2020-04-03,PE,state,136,10,False,9557071.0,1.42303
1460,2020-04-02,PE,state,106,9,False,9557071.0,1.10913
1461,2020-04-01,PE,state,95,8,False,9557071.0,0.99403
1462,2020-03-31,PE,state,87,6,False,9557071.0,0.91032
1463,2020-03-30,PE,state,77,6,False,9557071.0,0.80569
1464,2020-03-29,PE,state,73,5,False,9557071.0,0.76383
1465,2020-03-28,PE,state,68,5,False,9557071.0,0.7115199999999999
1466,2020-03-27,PE,state,57,4,False,9557071.0,0.59642
1467,2020-03-26,PE,state,48,3,False,9557071.0,0.50225
1468,2020-03-25,PE,state,46,1,False,9557071.0,0.48131999999999997
1469,2020-03-24,PE,state,42,0,False,9557071.0,0.43946999999999997
1470,2020-03-23,PE,state,42,0,False,9557071.0,0.43946999999999997
1471,2020-03-22,PE,state,37,0,False,9557071.0,0.38715
1472,2020-03-21,PE,state,33,0,False,9557071.0,0.34529
1473,2020-03-20,PE,state,31,0,False,9557071.0,0.32437
1474,2020-03-19,PE,state,28,0,False,9557071.0,0.29298
1475,2020-03-18,PE,state,19,0,False,9557071.0,0.19881
1476,2020-03-17,PE,state,18,0,False,9557071.0,0.18834
1477,2020-03-16,PE,state,8,0,False,9557071.0,0.08371
1478,2020-03-15,PE,state,8,0,False,9557071.0,0.08371
1479,2020-03-14,PE,state,7,0,False,9557071.0,0.07324
1480,2020-03-13,PE,state,2,0,False,9557071.0,0.02093
1481,2020-03-12,PE,state,2,0,False,9557071.0,0.02093
1482,2020-07-18,PB,state,66971,1477,True,4018127.0,1666.7218300000002
1483,2020-07-17,PB,state,66347,1446,False,4018127.0,1651.19221
1484,2020-07-16,PB,state,65423,1418,False,4018127.0,1628.19642
1485,2020-07-15,PB,state,63939,1383,False,4018127.0,1591.26379
1486,2020-07-14,PB,state,62462,1342,False,4018127.0,1554.5053699999999
1487,2020-07-13,PB,state,61108,1302,False,4018127.0,1520.80808
1488,2020-07-12,PB,state,60784,1284,False,4018127.0,1512.74462
1489,2020-07-11,PB,state,60421,1250,False,4018127.0,1503.71056
1490,2020-07-10,PB,state,59118,1229,False,4018127.0,1471.28252
1491,2020-07-09,PB,state,57614,1196,False,4018127.0,1433.85214
1492,2020-07-08,PB,state,56344,1171,False,4018127.0,1402.2453699999999
1493,2020-07-07,PB,state,54802,1145,False,4018127.0,1363.86929
1494,2020-07-06,PB,state,53151,1118,False,4018127.0,1322.78049
1495,2020-07-05,PB,state,52728,1099,False,4018127.0,1312.2532
1496,2020-07-04,PB,state,52306,1082,False,4018127.0,1301.75079
1497,2020-07-03,PB,state,50765,1062,False,4018127.0,1263.39959
1498,2020-07-02,PB,state,49536,1044,False,4018127.0,1232.8132
1499,2020-07-01,PB,state,48175,1002,False,4018127.0,1198.9417
1500,2020-06-30,PB,state,46957,977,False,4018127.0,1168.62907
1501,2020-06-29,PB,state,45057,931,False,4018127.0,1121.34335
1502,2020-06-28,PB,state,44679,911,False,4018127.0,1111.93598
1503,2020-06-27,PB,state,44242,896,False,4018127.0,1101.06027
1504,2020-06-26,PB,state,42832,864,False,4018127.0,1065.96929
1505,2020-06-25,PB,state,40824,842,False,4018127.0,1015.99576
1506,2020-06-24,PB,state,39912,828,False,4018127.0,993.2986199999999
1507,2020-06-23,PB,state,38999,807,False,4018127.0,970.57659
1508,2020-06-22,PB,state,37253,784,False,4018127.0,927.12351
1509,2020-06-21,PB,state,36784,766,False,4018127.0,915.4514
1510,2020-06-20,PB,state,36521,743,False,4018127.0,908.9060599999999
1511,2020-06-19,PB,state,35093,724,False,4018127.0,873.3671199999999
1512,2020-06-18,PB,state,33382,709,False,4018127.0,830.7850900000001
1513,2020-06-17,PB,state,31712,696,False,4018127.0,789.22344
1514,2020-06-16,PB,state,30128,671,False,4018127.0,749.8020799999999
1515,2020-06-15,PB,state,28668,656,False,4018127.0,713.46675
1516,2020-06-14,PB,state,28013,633,False,4018127.0,697.16562
1517,2020-06-13,PB,state,27454,623,False,4018127.0,683.25367
1518,2020-06-12,PB,state,26556,610,False,4018127.0,660.90494
1519,2020-06-11,PB,state,25370,570,False,4018127.0,631.3887
1520,2020-06-10,PB,state,24032,559,False,4018127.0,598.08961
1521,2020-06-09,PB,state,22452,534,False,4018127.0,558.7678
1522,2020-06-08,PB,state,20951,507,False,4018127.0,521.41209
1523,2020-06-07,PB,state,20310,484,False,4018127.0,505.45937999999995
1524,2020-06-06,PB,state,19787,467,False,4018127.0,492.44337
1525,2020-06-05,PB,state,18579,451,False,4018127.0,462.37960999999996
1526,2020-06-04,PB,state,17579,438,False,4018127.0,437.49239000000006
1527,2020-06-03,PB,state,16018,414,False,4018127.0,398.64345
1528,2020-06-02,PB,state,14859,379,False,4018127.0,369.79916000000003
1529,2020-06-01,PB,state,13695,370,False,4018127.0,340.83044
1530,2020-05-31,PB,state,13162,360,False,4018127.0,327.56555
1531,2020-05-30,PB,state,12862,346,False,4018127.0,320.09938999999997
1532,2020-05-29,PB,state,12011,327,False,4018127.0,298.92037
1533,2020-05-28,PB,state,11132,318,False,4018127.0,277.0445
1534,2020-05-27,PB,state,10209,298,False,4018127.0,254.0736
1535,2020-05-26,PB,state,8919,286,False,4018127.0,221.96909
1536,2020-05-25,PB,state,8016,279,False,4018127.0,199.49593000000002
1537,2020-05-24,PB,state,7823,272,False,4018127.0,194.6927
1538,2020-05-23,PB,state,7508,258,False,4018127.0,186.85323
1539,2020-05-22,PB,state,6882,248,False,4018127.0,171.27383
1540,2020-05-21,PB,state,6238,245,False,4018127.0,155.24646
1541,2020-05-20,PB,state,5838,230,False,4018127.0,145.29157
1542,2020-05-19,PB,state,5300,219,False,4018127.0,131.90225
1543,2020-05-18,PB,state,4786,207,False,4018127.0,119.11022
1544,2020-05-17,PB,state,4347,194,False,4018127.0,108.18473
1545,2020-05-16,PB,state,4063,183,False,4018127.0,101.11676
1546,2020-05-15,PB,state,3739,170,False,4018127.0,93.05331
1547,2020-05-14,PB,state,3361,160,False,4018127.0,83.64594
1548,2020-05-13,PB,state,3045,157,False,4018127.0,75.78158
1549,2020-05-12,PB,state,2777,154,False,4018127.0,69.1118
1550,2020-05-11,PB,state,2525,139,False,4018127.0,62.840219999999995
1551,2020-05-10,PB,state,2341,135,False,4018127.0,58.26098
1552,2020-05-09,PB,state,2156,124,False,4018127.0,53.65684
1553,2020-05-08,PB,state,2030,114,False,4018127.0,50.52105
1554,2020-05-07,PB,state,1849,111,False,4018127.0,46.016459999999995
1555,2020-05-06,PB,state,1657,101,False,4018127.0,41.23812
1556,2020-05-05,PB,state,1493,92,False,4018127.0,37.156620000000004
1557,2020-05-04,PB,state,1361,85,False,4018127.0,33.8715
1558,2020-05-03,PB,state,1219,79,False,4018127.0,30.33752
1559,2020-05-02,PB,state,1169,76,False,4018127.0,29.093159999999997
1560,2020-05-01,PB,state,1034,74,False,4018127.0,25.73338
1561,2020-04-30,PB,state,926,67,False,4018127.0,23.045560000000002
1562,2020-04-29,PB,state,814,62,False,4018127.0,20.25819
1563,2020-04-28,PB,state,698,57,False,4018127.0,17.37128
1564,2020-04-27,PB,state,633,53,False,4018127.0,15.75361
1565,2020-04-26,PB,state,543,50,False,4018127.0,13.513760000000001
1566,2020-04-25,PB,state,499,49,False,4018127.0,12.41872
1567,2020-04-24,PB,state,447,46,False,4018127.0,11.12459
1568,2020-04-23,PB,state,386,44,False,4018127.0,9.60647
1569,2020-04-22,PB,state,345,40,False,4018127.0,8.586089999999999
1570,2020-04-21,PB,state,301,39,False,4018127.0,7.49105
1571,2020-04-20,PB,state,263,33,False,4018127.0,6.54534
1572,2020-04-19,PB,state,245,32,False,4018127.0,6.09737
1573,2020-04-18,PB,state,236,29,False,4018127.0,5.87338
1574,2020-04-17,PB,state,205,28,False,4018127.0,5.10188
1575,2020-04-16,PB,state,195,26,False,4018127.0,4.85301
1576,2020-04-15,PB,state,165,24,False,4018127.0,4.10639
1577,2020-04-14,PB,state,152,21,False,4018127.0,3.78286
1578,2020-04-13,PB,state,136,16,False,4018127.0,3.38466
1579,2020-04-12,PB,state,111,13,False,4018127.0,2.76248
1580,2020-04-11,PB,state,101,13,False,4018127.0,2.51361
1581,2020-04-10,PB,state,85,11,False,4018127.0,2.11541
1582,2020-04-09,PB,state,79,11,False,4018127.0,1.9660900000000001
1583,2020-04-08,PB,state,55,7,False,4018127.0,1.3688
1584,2020-04-07,PB,state,41,4,False,4018127.0,1.0203799999999998
1585,2020-04-06,PB,state,36,4,False,4018127.0,0.89594
1586,2020-04-05,PB,state,35,4,False,4018127.0,0.87105
1587,2020-04-04,PB,state,34,3,False,4018127.0,0.8461700000000001
1588,2020-04-03,PB,state,32,1,False,4018127.0,0.7963899999999999
1589,2020-04-02,PB,state,29,1,False,4018127.0,0.72173
1590,2020-04-01,PB,state,21,1,False,4018127.0,0.52263
1591,2020-03-31,PB,state,18,1,False,4018127.0,0.44797
1592,2020-03-30,PB,state,17,0,False,4018127.0,0.42308
1593,2020-03-29,PB,state,14,0,False,4018127.0,0.34842
1594,2020-03-28,PB,state,14,0,False,4018127.0,0.34842
1595,2020-03-27,PB,state,10,0,False,4018127.0,0.24886999999999998
1596,2020-03-26,PB,state,6,0,False,4018127.0,0.14932
1597,2020-03-25,PB,state,5,0,False,4018127.0,0.12444000000000001
1598,2020-03-24,PB,state,3,0,False,4018127.0,0.07466
1599,2020-03-23,PB,state,2,0,False,4018127.0,0.04977
1600,2020-03-22,PB,state,1,0,False,4018127.0,0.02489
1601,2020-03-21,PB,state,1,0,False,4018127.0,0.02489
1602,2020-03-20,PB,state,1,0,False,4018127.0,0.02489
1603,2020-03-19,PB,state,1,0,False,4018127.0,0.02489
1604,2020-03-18,PB,state,1,0,False,4018127.0,0.02489
1605,2020-03-17,PB,state,0,0,False,4018127.0,
1606,2020-03-16,PB,state,0,0,False,4018127.0,
1607,2020-03-15,PB,state,0,0,False,4018127.0,
1608,2020-03-14,PB,state,0,0,False,4018127.0,
1609,2020-03-13,PB,state,0,0,False,4018127.0,
1610,2020-03-12,PB,state,0,0,False,4018127.0,
1611,2020-07-18,MG,state,90875,1964,True,21168791.0,429.28762
1612,2020-07-17,MG,state,87271,1904,False,21168791.0,412.26256
1613,2020-07-16,MG,state,84470,1834,False,21168791.0,399.03082
1614,2020-07-15,MG,state,82010,1752,False,21168791.0,387.40994
1615,2020-07-14,MG,state,78643,1688,False,21168791.0,371.50445
1616,2020-07-13,MG,state,76822,1615,False,21168791.0,362.90216000000004
1617,2020-07-12,MG,state,75851,1576,False,21168791.0,358.31522
1618,2020-07-11,MG,state,73813,1550,False,21168791.0,348.68784
1619,2020-07-10,MG,state,70086,1504,False,21168791.0,331.08173
1620,2020-07-09,MG,state,66864,1445,False,21168791.0,315.86121
1621,2020-07-08,MG,state,64035,1355,False,21168791.0,302.4972
1622,2020-07-07,MG,state,60897,1282,False,21168791.0,287.67349
